year,exporter,expAddress,exporterCity,quant,units,importer,impAddress,impCity,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,14,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,10,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,28,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,18,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,50,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,80,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,60,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,150,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,10,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,2027 BATTLEGROUND ROAD,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,450,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,100,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,55,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,625,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,15,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,540,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,300,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,120,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,15,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,75,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,150,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,300,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,100,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,180,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,5,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,2,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,2,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,4,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,2,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,2,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,1,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,2,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,1,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,300,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,120,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,600,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,3700,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,50,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,50,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,350,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,200,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,120,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,551 AVONHEAD ROAD,MISSISSAUGA,780,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,16826.92098,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,580.1448077,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,9490.062289,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,31.75147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,59.87421002,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,325.6794151,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,6.350295003,kg,CLEAN HARBORS INC,2027 BATTLEGROUND ROAD,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,6.350295003,kg,CLEAN HARBORS INC,2027 BATTLEGROUND ROAD,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,43.99847252,kg,CLEAN HARBORS INC,2027 BATTLEGROUND ROAD,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,8.164665003,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,43.99847252,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,2.721555001,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,26.76195751,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,525.7137077,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,15.42214501,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.628740001,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,56.69906252,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,10.4326275,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,59.87421002,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,40.82332502,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,38.10177002,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,5.443110002,kg,CLEAN HARBORS INC,500 INDEPENDENCE PARKWAY SOUTH,LA PORTE,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,202.3022551,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,2439.874058,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,489.4263077,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,11.793405,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,8.164665003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,43.99847252,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,170.5507801,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,141.5208601,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,65.77091253,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,268.0731676,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,114.7589025,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,713.0474103,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,49.89517502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,1526.792356,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,58.05984002,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,69.85324503,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,5.896702502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,71.66761503,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,6.350295003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,61.68858002,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,8.164665003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,20.41166251,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,11.3398125,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,6.803887503,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,6785 ROAD 132,STE. CATHERINE,58.96702502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,369.2242951,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,39.91614002,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,33.11225251,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,38.55536252,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,14.06136751,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,21.77244001,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,1.814370001,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,9.979035004,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,9.979035004,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,11.3398125,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,13.15418251,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,1.814370001,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,279.4129801,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,8.164665003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,15.87573751,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,56.69906252,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,8.164665003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,55.79187752,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,79.83228003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,43.99847252,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,9.071850004,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,3.175147501,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,14.51496001,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,11.793405,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,8.164665003,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,9.071850004,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,6.803887503,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,9.979035004,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4591.716879,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,212.7348826,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,1902.820538,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,4.082332502,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
2009,CLEAN HARBORS INC,"400 GALIPEAU, RANG 5 EST",THURSO,13.15418251,kg,CLEAN HARBORS INC,309 AMERICAN CIRCLE,EL DORADO,,
