Id,Year,Total,White,Black or African American,American Indian or Alaskan Native,Asian,Native Hawaiian and Other Pacific Islander,Hispanic,Some other race,Two or more races
1500000US220710075022,1990,794,35,751,0,0,,19,8,
1500000US220710075013,1990,631,0,631,0,0,,0,0,
1500000US220710050004,1990,372,0,344,0,0,,28,28,
1500000US220710006999,1990,0,0,0,0,0,,0,0,
1500000US220710017332,1990,2021,562,1347,0,49,,60,63,
1500000US220710014012,1990,633,4,629,0,0,,0,0,
1500000US220710065001,1990,502,444,23,0,0,,123,35,
1500000US220710030003,1990,356,0,356,0,0,,0,0,
1500000US220710028002,1990,561,0,561,0,0,,0,0,
1500000US220710065005,1990,523,369,89,0,0,,95,65,
1500000US220710009026,1990,482,0,482,0,0,,0,0,
1500000US220710029001,1990,481,7,474,0,0,,0,0,
1500000US220710036003,1990,711,116,591,0,0,,4,4,
1500000US220710075015,1990,808,0,808,0,0,,0,0,
1500000US220710064005,1990,914,398,372,0,62,,94,82,
1500000US220710075021,1990,608,26,582,0,0,,0,0,
1500000US220710009034,1990,659,0,659,0,0,,0,0,
1500000US220710014015,1990,490,0,490,0,0,,0,0,
1500000US220710036001,1990,739,43,688,0,0,,43,8,
1500000US220710028001,1990,717,0,717,0,0,,7,0,
1500000US220710014014,1990,755,0,755,0,0,,8,0,
1500000US220710021003,1990,586,0,586,0,0,,13,0,
1500000US220710030002,1990,502,10,488,0,0,,11,4,
1500000US220710054002,1990,717,646,55,0,0,,45,16,
1500000US220710014013,1990,676,0,676,0,0,,0,0,
1500000US220710011001,1990,409,7,402,0,0,,13,0,
1500000US220710022002,1990,717,83,591,0,11,,32,32,
1500000US220710017981,1990,2220,0,2220,0,0,,13,0,
1500000US220710022003,1990,666,17,649,0,0,,0,0,
1500000US220710031001,1990,597,0,597,0,0,,0,0,
1500000US220710037026,1990,1057,576,448,0,8,,95,25,
1500000US220710037023,1990,549,90,413,0,0,,51,46,
1500000US220710014017,1990,255,0,255,0,0,,0,0,
1500000US220710014016,1990,285,0,285,0,0,,0,0,
1500000US220710022001,1990,753,52,682,0,0,,22,19,
1500000US220710015001,1990,399,86,290,0,4,,49,19,
1500000US220710046004,1990,919,733,96,9,0,,114,81,
1500000US220710021001,1990,452,22,430,0,0,,0,0,
1500000US220710037024,1990,1004,193,811,0,0,,16,0,
1500000US220710021002,1990,739,40,699,0,0,,28,0,
1500000US220710046003,1990,1879,1795,62,7,0,,93,15,
1500000US220710016002,1990,2598,0,2598,0,0,,11,0,
1500000US220710041001,1990,713,554,88,7,17,,46,47,
1500000US220710055003,1990,358,358,0,0,0,,41,0,
1500000US220710023003,1990,680,69,611,0,0,,0,0,
1500000US220710023004,1990,721,96,625,0,0,,37,0,
1500000US220710023002,1990,563,25,538,0,0,,17,0,
1500000US220710023005,1990,430,69,361,0,0,,0,0,
1500000US220710023006,1990,774,103,656,0,0,,14,15,
1500000US220710055002,1990,548,535,0,13,0,,31,0,
1500000US220710017982,1990,1831,0,1831,0,0,,0,0,
1500000US220710037012,1990,1441,873,564,0,0,,26,4,
1500000US220710037021,1990,836,0,739,0,0,,82,97,
1500000US220710076043,1990,520,520,0,0,0,,34,0,
1500000US220710037022,1990,591,125,455,11,0,,11,0,
1500000US220710031003,1990,441,45,396,0,0,,17,0,
1500000US220710031002,1990,876,5,866,0,0,,5,5,
1500000US220710033064,1990,1883,0,1883,0,0,,0,0,
1500000US220710055004,1990,882,824,10,0,36,,60,12,
1500000US220710033052,1990,1393,0,1393,0,0,,0,0,
1500000US220710033084,1990,581,5,566,0,0,,43,10,
1500000US220710023001,1990,707,75,632,0,0,,12,0,
1500000US220710033072,1990,704,41,659,0,0,,12,4,
1500000US220710046002,1990,0,0,0,0,0,,0,0,
1500000US220710055001,1990,1100,1058,31,11,0,,22,0,
1500000US220710017032,1990,466,0,466,0,0,,0,0,
1500000US220710023007,1990,238,6,215,0,0,,17,17,
1500000US220710024012,1990,186,24,162,0,0,,13,0,
1500000US220710037011,1990,705,229,476,0,0,,30,0,
1500000US220710017033,1990,1193,0,1187,0,6,,7,0,
1500000US220710076042,1990,124,78,46,0,0,,0,0,
1500000US220710030005,1990,259,0,259,0,0,,0,0,
1500000US220710036002,1990,1043,31,1012,0,0,,17,0,
1500000US220710030004,1990,308,5,290,13,0,,0,0,
1500000US220710014011,1990,568,12,556,0,0,,0,0,
1500000US220710007014,1990,657,34,623,0,0,,0,0,
1500000US220710054003,1990,631,387,230,0,0,,105,14,
1500000US220710037025,1990,569,441,128,0,0,,14,0,
1500000US220710007011,1990,766,0,720,46,0,,7,0,
1500000US220710041002,1990,771,352,415,0,4,,7,0,
1500000US220710035001,1990,602,5,587,0,0,,23,10,
1500000US220710015002,1990,731,80,651,0,0,,0,0,
1500000US220710028003,1990,464,0,464,0,0,,42,0,
1500000US220710028004,1990,384,4,380,0,0,,0,0,
1500000US220710045004,1990,441,32,409,0,0,,44,0,
1500000US220710076051,1990,418,10,408,0,0,,0,0,
1500000US220710013011,1990,589,20,569,0,0,,0,0,
1500000US220710027001,1990,395,31,324,0,0,,73,40,
1500000US220710044011,1990,674,18,656,0,0,,0,0,
1500000US220710064002,1990,480,233,137,56,16,,167,38,
1500000US220710027005,1990,495,7,470,0,18,,5,0,
