GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17,VD18,VD19,VD20,VD21,VD22,VD23,VD24,VD25,VD26,VD27,VD28,VD29,VD30,VD31,VD32,VD33,VD34,VD35,VD36,VD37,VD38,VD39,VD40,VD41,VD42,VD43,VD44,VD45,VD46,VD47,VD48,VD49,VD50,VD51,VD52,VD53,VD54,VD55,VD56,VD57,VD58,VD59,VD60,VD61,VD62,VD63,VD64,VD65,VD66,VD67,VD68,VD69,VD70,VD71
1500000US220710028002,220710028002,"Block Group 2, Census Tract 28, Orleans Parish, Louisiana",841,836,5,823,1,0,0,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1500000US220710028003,220710028003,"Block Group 3, Census Tract 28, Orleans Parish, Louisiana",571,557,2,546,2,1,3,3,14,14,3,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710029001,220710029001,"Block Group 1, Census Tract 29, Orleans Parish, Louisiana",800,797,17,776,0,3,0,1,3,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710029003,220710029003,"Block Group 3, Census Tract 29, Orleans Parish, Louisiana",846,846,10,832,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710029004,220710029004,"Block Group 4, Census Tract 29, Orleans Parish, Louisiana",663,659,3,643,0,1,0,12,4,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710030001,220710030001,"Block Group 1, Census Tract 30, Orleans Parish, Louisiana",960,954,10,939,3,0,0,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1500000US220710030002,220710030002,"Block Group 2, Census Tract 30, Orleans Parish, Louisiana",1012,1000,9,981,0,0,0,10,12,5,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710031001,220710031001,"Block Group 1, Census Tract 31, Orleans Parish, Louisiana",650,636,5,620,0,0,0,11,14,12,3,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1500000US220710031002,220710031002,"Block Group 2, Census Tract 31, Orleans Parish, Louisiana",1286,1274,25,1221,5,1,0,22,12,8,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033011,220710033011,"Block Group 1, Census Tract 33.01, Orleans Parish, Louisiana",1243,1218,930,237,0,32,0,19,25,23,4,0,7,0,11,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033012,220710033012,"Block Group 2, Census Tract 33.01, Orleans Parish, Louisiana",778,768,534,203,0,25,0,6,10,10,2,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033013,220710033013,"Block Group 3, Census Tract 33.01, Orleans Parish, Louisiana",797,787,501,241,1,29,0,15,10,8,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033021,220710033021,"Block Group 1, Census Tract 33.02, Orleans Parish, Louisiana",813,788,270,510,0,1,0,7,25,25,6,5,0,0,1,1,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033022,220710033022,"Block Group 2, Census Tract 33.02, Orleans Parish, Louisiana",1547,1520,14,1493,2,3,0,8,27,21,11,1,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0
1500000US220710033023,220710033023,"Block Group 3, Census Tract 33.02, Orleans Parish, Louisiana",1000,993,161,811,0,18,1,2,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033024,220710033024,"Block Group 4, Census Tract 33.02, Orleans Parish, Louisiana",805,793,258,531,0,3,0,1,12,12,3,1,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033031,220710033031,"Block Group 1, Census Tract 33.03, Orleans Parish, Louisiana",975,951,461,390,7,77,0,16,24,16,3,2,3,0,4,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033032,220710033032,"Block Group 2, Census Tract 33.03, Orleans Parish, Louisiana",891,880,377,405,1,88,0,9,11,9,0,0,1,0,3,0,0,0,3,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033033,220710033033,"Block Group 3, Census Tract 33.03, Orleans Parish, Louisiana",648,636,266,300,3,38,0,29,12,10,3,1,1,0,2,2,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033041,220710033041,"Block Group 1, Census Tract 33.04, Orleans Parish, Louisiana",1352,1339,397,894,3,6,0,39,13,12,0,1,3,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033042,220710033042,"Block Group 2, Census Tract 33.04, Orleans Parish, Louisiana",1452,1414,254,1129,3,7,0,21,38,32,9,1,1,1,8,6,0,0,6,0,0,0,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033051,220710033051,"Block Group 1, Census Tract 33.05, Orleans Parish, Louisiana",605,601,61,534,0,3,0,3,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033052,220710033052,"Block Group 2, Census Tract 33.05, Orleans Parish, Louisiana",568,563,5,558,0,0,0,0,5,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033063,220710033063,"Block Group 3, Census Tract 33.06, Orleans Parish, Louisiana",3643,3624,6,3616,2,0,0,0,19,15,0,0,0,0,0,3,9,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1500000US220710033064,220710033064,"Block Group 4, Census Tract 33.06, Orleans Parish, Louisiana",1611,1610,6,1604,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033071,220710033071,"Block Group 1, Census Tract 33.07, Orleans Parish, Louisiana",1033,1027,28,987,1,2,2,7,6,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033072,220710033072,"Block Group 2, Census Tract 33.07, Orleans Parish, Louisiana",656,648,17,628,0,0,0,3,8,6,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033081,220710033081,"Block Group 1, Census Tract 33.08, Orleans Parish, Louisiana",593,574,178,385,3,1,0,7,19,19,10,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033082,220710033082,"Block Group 2, Census Tract 33.08, Orleans Parish, Louisiana",1058,1031,101,916,0,4,0,10,27,26,3,0,0,0,0,4,0,0,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033083,220710033083,"Block Group 3, Census Tract 33.08, Orleans Parish, Louisiana",1405,1384,108,1256,0,0,0,20,21,13,5,0,0,0,0,0,1,0,6,0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033084,220710033084,"Block Group 4, Census Tract 33.08, Orleans Parish, Louisiana",519,510,23,483,0,4,0,0,9,6,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033085,220710033085,"Block Group 5, Census Tract 33.08, Orleans Parish, Louisiana",607,592,19,563,0,7,0,3,15,12,1,0,2,0,2,3,1,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033086,220710033086,"Block Group 6, Census Tract 33.08, Orleans Parish, Louisiana",600,574,28,535,2,0,0,9,26,23,3,0,0,0,2,3,2,0,13,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710034001,220710034001,"Block Group 1, Census Tract 34, Orleans Parish, Louisiana",1000,991,38,949,1,0,0,3,9,9,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710034002,220710034002,"Block Group 2, Census Tract 34, Orleans Parish, Louisiana",1008,993,153,829,1,2,2,6,15,9,1,2,0,0,0,0,1,0,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710035001,220710035001,"Block Group 1, Census Tract 35, Orleans Parish, Louisiana",647,632,17,607,1,0,0,7,15,9,2,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2
1500000US220710035002,220710035002,"Block Group 2, Census Tract 35, Orleans Parish, Louisiana",734,724,19,698,2,0,0,5,10,8,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710035003,220710035003,"Block Group 3, Census Tract 35, Orleans Parish, Louisiana",480,476,37,437,0,0,0,2,4,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710036001,220710036001,"Block Group 1, Census Tract 36, Orleans Parish, Louisiana",647,628,21,594,2,2,0,9,19,12,8,0,0,1,0,0,2,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710036002,220710036002,"Block Group 2, Census Tract 36, Orleans Parish, Louisiana",928,923,16,903,0,0,0,4,5,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710036003,220710036003,"Block Group 3, Census Tract 36, Orleans Parish, Louisiana",699,687,86,595,0,0,0,6,12,12,3,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037011,220710037011,"Block Group 1, Census Tract 37.01, Orleans Parish, Louisiana",664,659,137,503,0,0,3,16,5,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037012,220710037012,"Block Group 2, Census Tract 37.01, Orleans Parish, Louisiana",1487,1470,651,794,7,4,0,14,17,17,0,4,3,0,7,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037021,220710037021,"Block Group 1, Census Tract 37.02, Orleans Parish, Louisiana",863,860,33,819,1,1,0,6,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037022,220710037022,"Block Group 2, Census Tract 37.02, Orleans Parish, Louisiana",657,651,50,592,1,0,0,8,6,6,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037023,220710037023,"Block Group 3, Census Tract 37.02, Orleans Parish, Louisiana",606,597,33,551,0,1,0,12,9,9,3,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037024,220710037024,"Block Group 4, Census Tract 37.02, Orleans Parish, Louisiana",879,870,82,781,0,0,1,6,9,8,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037025,220710037025,"Block Group 5, Census Tract 37.02, Orleans Parish, Louisiana",483,473,322,149,0,2,0,0,10,10,0,6,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037026,220710037026,"Block Group 6, Census Tract 37.02, Orleans Parish, Louisiana",936,920,497,398,3,3,0,19,16,12,2,2,1,0,2,1,3,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710038001,220710038001,"Block Group 1, Census Tract 38, Orleans Parish, Louisiana",853,833,780,32,3,8,2,8,20,18,3,5,2,0,6,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710038002,220710038002,"Block Group 2, Census Tract 38, Orleans Parish, Louisiana",873,853,806,24,4,17,0,2,20,17,2,3,0,0,10,0,0,0,1,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710039001,220710039001,"Block Group 1, Census Tract 39, Orleans Parish, Louisiana",818,807,132,663,5,0,0,7,11,7,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710039002,220710039002,"Block Group 2, Census Tract 39, Orleans Parish, Louisiana",629,625,120,494,4,1,3,3,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710040001,220710040001,"Block Group 1, Census Tract 40, Orleans Parish, Louisiana",1498,1480,115,1346,5,2,0,12,18,14,3,1,0,0,1,3,2,0,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710040002,220710040002,"Block Group 2, Census Tract 40, Orleans Parish, Louisiana",1084,1077,58,1008,2,2,0,7,7,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710041001,220710041001,"Block Group 1, Census Tract 41, Orleans Parish, Louisiana",679,675,502,130,9,23,0,11,4,4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710041002,220710041002,"Block Group 2, Census Tract 41, Orleans Parish, Louisiana",1041,1013,536,442,4,15,2,14,28,23,0,2,1,0,8,1,0,0,3,1,0,0,1,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710042001,220710042001,"Block Group 1, Census Tract 42, Orleans Parish, Louisiana",786,779,720,44,1,6,2,6,7,7,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710042002,220710042002,"Block Group 2, Census Tract 42, Orleans Parish, Louisiana",654,646,617,14,5,9,0,1,8,7,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710042003,220710042003,"Block Group 3, Census Tract 42, Orleans Parish, Louisiana",615,611,570,26,6,5,0,4,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044011,220710044011,"Block Group 1, Census Tract 44.01, Orleans Parish, Louisiana",885,882,25,835,8,0,0,14,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044012,220710044012,"Block Group 2, Census Tract 44.01, Orleans Parish, Louisiana",699,697,10,685,1,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044013,220710044013,"Block Group 3, Census Tract 44.01, Orleans Parish, Louisiana",736,731,6,720,1,0,1,3,5,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044021,220710044021,"Block Group 1, Census Tract 44.02, Orleans Parish, Louisiana",1184,1181,3,1177,1,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044022,220710044022,"Block Group 2, Census Tract 44.02, Orleans Parish, Louisiana",1320,1316,2,1314,0,0,0,0,4,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710045001,220710045001,"Block Group 1, Census Tract 45, Orleans Parish, Louisiana",1099,1092,216,848,9,5,0,14,7,7,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710045002,220710045002,"Block Group 2, Census Tract 45, Orleans Parish, Louisiana",1294,1285,55,1223,1,0,0,6,9,9,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710045003,220710045003,"Block Group 3, Census Tract 45, Orleans Parish, Louisiana",748,738,39,680,2,0,0,17,10,10,0,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710046001,220710046001,"Block Group 1, Census Tract 46, Orleans Parish, Louisiana",653,647,604,30,2,7,0,4,6,6,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710046002,220710046002,"Block Group 2, Census Tract 46, Orleans Parish, Louisiana",1439,1411,1202,173,1,23,1,11,28,28,7,5,4,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710046003,220710046003,"Block Group 3, Census Tract 46, Orleans Parish, Louisiana",721,696,599,66,3,10,1,17,25,25,2,5,2,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710047001,220710047001,"Block Group 1, Census Tract 47, Orleans Parish, Louisiana",395,392,343,40,1,6,0,2,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
