GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1500000US220710025043,220710025043,"Block Group 3, Census Tract 25.04, Orleans Parish, Louisiana",549,529,215,304,0,0,0,10,20,14,2,1,3,0,5,0,1,0,2,0,0,0,0,0,0,6,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710025044,220710025044,"Block Group 4, Census Tract 25.04, Orleans Parish, Louisiana",512,500,62,423,0,4,8,3,12,6,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710026001,220710026001,"Block Group 1, Census Tract 26, Orleans Parish, Louisiana",795,778,569,163,8,16,0,22,17,14,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710026002,220710026002,"Block Group 2, Census Tract 26, Orleans Parish, Louisiana",797,776,632,103,8,16,0,17,21,20,4,4,4,0,2,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710027001,220710027001,"Block Group 1, Census Tract 27, Orleans Parish, Louisiana",506,502,27,451,1,1,0,22,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710027002,220710027002,"Block Group 2, Census Tract 27, Orleans Parish, Louisiana",497,495,95,383,0,12,0,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710027003,220710027003,"Block Group 3, Census Tract 27, Orleans Parish, Louisiana",472,464,41,385,0,0,0,38,8,8,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710028001,220710028001,"Block Group 1, Census Tract 28, Orleans Parish, Louisiana",388,380,4,367,3,0,0,6,8,8,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710028002,220710028002,"Block Group 2, Census Tract 28, Orleans Parish, Louisiana",698,693,12,676,0,0,0,5,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710028003,220710028003,"Block Group 3, Census Tract 28, Orleans Parish, Louisiana",340,333,8,322,0,0,0,3,7,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710029001,220710029001,"Block Group 1, Census Tract 29, Orleans Parish, Louisiana",497,485,20,463,1,1,0,0,12,11,4,2,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710029002,220710029002,"Block Group 2, Census Tract 29, Orleans Parish, Louisiana",336,332,1,323,3,0,0,5,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710029003,220710029003,"Block Group 3, Census Tract 29, Orleans Parish, Louisiana",323,321,8,300,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710030001,220710030001,"Block Group 1, Census Tract 30, Orleans Parish, Louisiana",541,536,14,515,0,0,0,7,5,4,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710030002,220710030002,"Block Group 2, Census Tract 30, Orleans Parish, Louisiana",559,546,6,526,1,0,0,13,13,13,1,0,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710031001,220710031001,"Block Group 1, Census Tract 31, Orleans Parish, Louisiana",363,361,13,339,1,1,0,7,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710031002,220710031002,"Block Group 2, Census Tract 31, Orleans Parish, Louisiana",721,711,15,676,1,3,0,16,10,9,2,0,0,0,1,1,3,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033011,220710033011,"Block Group 1, Census Tract 33.01, Orleans Parish, Louisiana",747,727,299,362,3,46,0,17,20,20,10,0,1,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033012,220710033012,"Block Group 2, Census Tract 33.01, Orleans Parish, Louisiana",412,406,187,201,0,15,0,3,6,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033013,220710033013,"Block Group 3, Census Tract 33.01, Orleans Parish, Louisiana",421,411,193,197,0,15,0,6,10,8,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033021,220710033021,"Block Group 1, Census Tract 33.02, Orleans Parish, Louisiana",433,421,84,322,1,8,0,6,12,5,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033022,220710033022,"Block Group 2, Census Tract 33.02, Orleans Parish, Louisiana",1076,1049,27,1006,1,8,0,7,27,23,11,0,0,0,4,2,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033023,220710033023,"Block Group 3, Census Tract 33.02, Orleans Parish, Louisiana",710,687,81,589,2,7,0,8,23,22,6,2,0,0,1,4,2,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033024,220710033024,"Block Group 4, Census Tract 33.02, Orleans Parish, Louisiana",428,421,63,348,2,3,0,5,7,7,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033031,220710033031,"Block Group 1, Census Tract 33.03, Orleans Parish, Louisiana",725,702,191,415,7,67,0,22,23,18,3,3,1,0,7,1,1,0,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033032,220710033032,"Block Group 2, Census Tract 33.03, Orleans Parish, Louisiana",668,664,104,454,0,88,0,18,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033033,220710033033,"Block Group 3, Census Tract 33.03, Orleans Parish, Louisiana",372,364,102,222,1,32,0,7,8,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033041,220710033041,"Block Group 1, Census Tract 33.04, Orleans Parish, Louisiana",840,826,99,706,1,3,0,17,14,8,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033042,220710033042,"Block Group 2, Census Tract 33.04, Orleans Parish, Louisiana",905,898,53,816,9,0,1,19,7,7,2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033071,220710033071,"Block Group 1, Census Tract 33.07, Orleans Parish, Louisiana",694,684,23,635,3,3,0,20,10,7,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033072,220710033072,"Block Group 2, Census Tract 33.07, Orleans Parish, Louisiana",493,485,12,470,3,0,0,0,8,8,2,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033081,220710033081,"Block Group 1, Census Tract 33.08, Orleans Parish, Louisiana",394,387,49,330,1,2,0,5,7,6,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033082,220710033082,"Block Group 2, Census Tract 33.08, Orleans Parish, Louisiana",615,600,23,564,0,0,0,13,15,12,5,0,0,0,0,3,0,0,3,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033083,220710033083,"Block Group 3, Census Tract 33.08, Orleans Parish, Louisiana",1221,1200,43,1133,2,9,0,13,21,18,3,0,1,1,0,6,2,0,4,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033084,220710033084,"Block Group 4, Census Tract 33.08, Orleans Parish, Louisiana",353,344,2,341,0,0,0,1,9,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033085,220710033085,"Block Group 5, Census Tract 33.08, Orleans Parish, Louisiana",419,416,2,405,0,1,0,8,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710033086,220710033086,"Block Group 6, Census Tract 33.08, Orleans Parish, Louisiana",184,182,16,162,0,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710034001,220710034001,"Block Group 1, Census Tract 34, Orleans Parish, Louisiana",606,592,111,466,2,1,1,11,14,11,1,2,1,0,0,3,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710034002,220710034002,"Block Group 2, Census Tract 34, Orleans Parish, Louisiana",616,610,182,407,5,3,0,13,6,6,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710035001,220710035001,"Block Group 1, Census Tract 35, Orleans Parish, Louisiana",466,457,9,434,0,0,0,14,9,9,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710035002,220710035002,"Block Group 2, Census Tract 35, Orleans Parish, Louisiana",345,345,13,329,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710035003,220710035003,"Block Group 3, Census Tract 35, Orleans Parish, Louisiana",420,406,72,323,2,5,0,4,14,14,4,1,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710036001,220710036001,"Block Group 1, Census Tract 36, Orleans Parish, Louisiana",411,408,19,381,1,0,0,7,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710036002,220710036002,"Block Group 2, Census Tract 36, Orleans Parish, Louisiana",620,607,58,535,2,2,0,10,13,13,2,1,0,0,0,1,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710036003,220710036003,"Block Group 3, Census Tract 36, Orleans Parish, Louisiana",462,458,74,367,1,0,0,16,4,4,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037011,220710037011,"Block Group 1, Census Tract 37.01, Orleans Parish, Louisiana",1216,1204,425,746,5,16,0,12,12,12,5,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037012,220710037012,"Block Group 2, Census Tract 37.01, Orleans Parish, Louisiana",506,500,96,392,0,3,0,9,6,6,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037021,220710037021,"Block Group 1, Census Tract 37.02, Orleans Parish, Louisiana",612,609,10,596,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037022,220710037022,"Block Group 2, Census Tract 37.02, Orleans Parish, Louisiana",511,500,39,434,1,1,0,25,11,8,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037023,220710037023,"Block Group 3, Census Tract 37.02, Orleans Parish, Louisiana",462,447,22,421,1,2,0,1,15,11,3,1,0,0,1,1,1,0,4,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037024,220710037024,"Block Group 4, Census Tract 37.02, Orleans Parish, Louisiana",629,617,95,509,0,1,1,11,12,9,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037025,220710037025,"Block Group 5, Census Tract 37.02, Orleans Parish, Louisiana",440,428,327,82,2,9,0,8,12,12,4,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710037026,220710037026,"Block Group 6, Census Tract 37.02, Orleans Parish, Louisiana",816,790,547,193,2,7,0,41,26,22,11,1,4,0,1,1,0,0,3,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710038001,220710038001,"Block Group 1, Census Tract 38, Orleans Parish, Louisiana",698,694,648,30,2,6,2,6,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710038002,220710038002,"Block Group 2, Census Tract 38, Orleans Parish, Louisiana",777,765,713,27,5,12,0,8,12,11,6,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710039001,220710039001,"Block Group 1, Census Tract 39, Orleans Parish, Louisiana",605,587,228,341,4,2,0,12,18,12,4,1,1,0,1,1,0,0,4,0,0,0,0,0,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710039002,220710039002,"Block Group 2, Census Tract 39, Orleans Parish, Louisiana",590,578,266,277,2,2,2,29,12,11,2,1,0,0,0,5,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710040001,220710040001,"Block Group 1, Census Tract 40, Orleans Parish, Louisiana",1069,1055,197,822,4,2,0,30,14,14,2,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710040002,220710040002,"Block Group 2, Census Tract 40, Orleans Parish, Louisiana",791,781,55,701,1,5,0,19,10,7,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710041001,220710041001,"Block Group 1, Census Tract 41, Orleans Parish, Louisiana",864,841,579,233,2,10,0,17,23,21,5,3,4,0,3,0,0,0,0,0,0,0,1,5,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710041002,220710041002,"Block Group 2, Census Tract 41, Orleans Parish, Louisiana",561,553,481,52,1,9,0,10,8,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044011,220710044011,"Block Group 1, Census Tract 44.01, Orleans Parish, Louisiana",350,348,21,307,2,5,0,13,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044012,220710044012,"Block Group 2, Census Tract 44.01, Orleans Parish, Louisiana",357,351,10,339,1,0,0,1,6,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044013,220710044013,"Block Group 3, Census Tract 44.01, Orleans Parish, Louisiana",393,387,37,342,1,0,0,7,6,6,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044021,220710044021,"Block Group 1, Census Tract 44.02, Orleans Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710044022,220710044022,"Block Group 2, Census Tract 44.02, Orleans Parish, Louisiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710045001,220710045001,"Block Group 1, Census Tract 45, Orleans Parish, Louisiana",423,419,37,366,0,0,0,16,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710045002,220710045002,"Block Group 2, Census Tract 45, Orleans Parish, Louisiana",824,809,105,696,1,2,0,5,15,9,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710045003,220710045003,"Block Group 3, Census Tract 45, Orleans Parish, Louisiana",857,828,371,414,1,11,0,31,29,25,3,5,6,0,4,2,0,0,2,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710046001,220710046001,"Block Group 1, Census Tract 46, Orleans Parish, Louisiana",625,617,561,49,0,3,2,2,8,8,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710046002,220710046002,"Block Group 2, Census Tract 46, Orleans Parish, Louisiana",1447,1396,1244,102,2,26,1,21,51,42,13,6,5,0,9,3,1,0,5,0,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710046003,220710046003,"Block Group 3, Census Tract 46, Orleans Parish, Louisiana",632,625,543,63,2,3,0,14,7,6,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US220710048001,220710048001,"Block Group 1, Census Tract 48, Orleans Parish, Louisiana",1238,1210,3,1202,5,0,0,0,28,21,4,0,0,0,0,10,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
